StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Informed Consent,Sex,Age,Race,Education,PID,Q40_1,Q40_3,Q37_1,Q37_3,Q36,Q35,Q56,Q57,Q58,Q42_1,Q42_3,Q50_1,Q50_3,Q51,Q52,Q32,Q33,Q34,Q41,Q42,Q43,Q47,Q48,Q49,Q46,Q45,Q44,SurveyID,FL_36_DO,FL_37_DO,FL_40_DO,FL_53_DO,FL_38_DO,FL_41_DO,FL_67_DO,FL_39_DO,FL_42_DO,FL_81_DO,FL_17_DO,FL_28_DO,FL_29_DO,FL_30_DO,FL_18_DO,FL_20_DO,FL_21_DO,FL_22_DO
4/11/2021 20:28,4/11/2021 20:29,IP Address,173.47.155.78,100,92,TRUE,4/11/2021 20:29,R_2eX8xrHC78l8awo,,,,,43.47360229,-112.0201035,anonymous,EN,Start the survey,Female,18-25,White,"Some college credit, no degree",Republican,54,78,91,36,Agree,Somewhat agree,2,2,1 (not at all),,,,,,,,,,Extremely dissatisfied,Somewhat disagree,One of the worst,,,,,,,286365,,,,,,,,,,,,,,,FL_20,RTI,,
4/11/2021 20:25,4/11/2021 20:29,IP Address,163.123.180.178,100,242,TRUE,4/11/2021 20:29,R_UuvuYZZKGANhLtD,,,,,37.75100708,-97.8219986,anonymous,EN,Start the survey,Female,31-35,White,Master's Degree,Republican,44,71,94,70,Agree,Neither agree nor disagree,3,4 (always),3,,,,,,,,,,Extremely satisfied,Somewhat agree,Above average,,,,,,,784087,,,,,,,,,,,,,,,FL_20,RCI,,
4/11/2021 20:24,4/11/2021 20:29,IP Address,106.66.135.36,100,303,TRUE,4/11/2021 20:29,R_33a91kSdRFMN4Rc,,,,,12.96339417,77.58551025,anonymous,EN,Start the survey,Female,31-35,Hispanic or Latino/a,Bachelor's Degree,Democrat,,,,,,,3,2,5 (a great deal),30,70,40,60,Somewhat agree,Somewhat disagree,,,,,,,Somewhat agree,Somewhat disagree,Somewhat agree,,,,263971,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 20:28,4/11/2021 20:30,IP Address,204.2.62.103,100,108,TRUE,4/11/2021 20:30,R_1AHRc0sKdKloVTH,,,,,37.75100708,-97.8219986,anonymous,EN,Start the survey,Female,26-30,White,Bachelor's Degree,Democrat,,,,,,,2,3,2,79,86,69,91,Agree,Neither agree nor disagree,,,,,,,Somewhat agree,Neither agree nor disagree,Strongly agree,,,,565137,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 20:23,4/11/2021 20:30,IP Address,68.172.212.5,100,401,TRUE,4/11/2021 20:30,R_3R9DF6zcnEISOTw,,,,,40.70150757,-73.84220123,anonymous,EN,Start the survey,Male,51+,Asian or Asian American,"High school graduate, diploma or the equivalent",Democrat,,,,,,,4 (always),4 (always),1 (not at all),5,100,100,1,Strongly agree,Strongly agree,,,,,,,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,,,,211300,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 20:28,4/11/2021 20:30,IP Address,73.36.2.195,100,116,TRUE,4/11/2021 20:30,R_2co6wvdugI2cStB,,,,,42.04870605,-87.89050293,anonymous,EN,Start the survey,Male,26-30,Hispanic or Latino/a,"High school graduate, diploma or the equivalent",Independent,100,100,10,50,Strongly agree,Strongly disagree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,815420,FL_38,,,,FL_67,,RTV,,,,,,,,,,,
4/11/2021 20:26,4/11/2021 20:30,IP Address,104.0.253.243,100,271,TRUE,4/11/2021 20:30,R_RKvQR40XaVvPfwZ,,,,,30.35110474,-81.5059967,anonymous,EN,Start the survey,Female,51+,White,Bachelor's Degree,Democrat,,,,,,,2,2,3,66,84,88,69,Somewhat agree,Neither agree nor disagree,,,,,,,,,,,,,747876,,,,,,,,,,,FL_30,,,FL_181,,,,
4/11/2021 20:29,4/11/2021 20:31,IP Address,196.17.170.148,100,79,TRUE,4/11/2021 20:31,R_2CILWszcbq6Jjiz,,,,,51.50959778,-0.097198486,anonymous,EN,Start the survey,Male,31-35,Black or African American,Master's Degree,Democrat,,,,,,,2,3,2,45,64,46,46,Agree,Somewhat agree,Neither satisfied nor dissatisfied,Somewhat agree,Average,,,,,,,,,,741531,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 20:19,4/11/2021 20:31,IP Address,122.178.207.206,100,716,TRUE,4/11/2021 20:31,R_1MMb24mK4XahAsH,,,,,12.96339417,77.58551025,anonymous,EN,Start the survey,Male,31-35,Asian or Asian American,Bachelor's Degree,Independent,,,,,,,2,1 (never),3,76,92,80,90,Agree,Strongly agree,,,,,,,Strongly agree,Somewhat agree,Somewhat agree,,,,669109,FL_38,,,,FL_41,DCV,,,,,,,,,,,,
4/11/2021 20:24,4/11/2021 20:32,IP Address,70.94.58.242,100,465,TRUE,4/11/2021 20:32,R_1HpLPJuEuBwMAzY,,,,,39.24899292,-94.42320251,anonymous,EN,Start the survey,Male,26-30,White,"Some college credit, no degree",Independent,100,100,50,50,Somewhat agree,Somewhat agree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,232904,FL_38,,,,FL_67,,RCV,,,,,,,,,,,
4/11/2021 20:29,4/11/2021 20:32,IP Address,70.70.43.191,100,180,TRUE,4/11/2021 20:32,R_1rv8jGLrJJgw2ZQ,,,,,49.12510681,-122.6223984,anonymous,EN,Start the survey,Male,18-25,Asian or Asian American,"High school graduate, diploma or the equivalent",Lean Democrat,,,,,,,3,2,4,75,87,66,73,Neither agree nor disagree,Neither agree nor disagree,Somewhat dissatisfied,Somewhat disagree,Below average,,,,,,,,,,663816,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 20:29,4/11/2021 20:32,IP Address,157.46.83.48,100,187,TRUE,4/11/2021 20:32,R_UWa3BF3nerJVQFb,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,Bachelor's Degree,Independent,55,60,49,50,Somewhat agree,Somewhat agree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,,,,703956,FL_39,,,,,,,FL_42,RTG,,,,,,,,,
4/11/2021 20:20,4/11/2021 20:33,IP Address,122.178.207.209,100,809,TRUE,4/11/2021 20:33,R_1NgA7BhlbxIFcUl,,,,,12.96339417,77.58551025,anonymous,EN,Start the survey,Male,31-35,Asian or Asian American,Bachelor's Degree,Strong Democrat,,,,,,,3,4 (always),4,87,88,74,77,Agree,Strongly agree,Extremely satisfied,Somewhat agree,One of the best,,,,,,,,,,388845,,,,,,,,,,,FL_28,DTI,,,,,,
4/11/2021 20:17,4/11/2021 20:33,IP Address,122.178.207.179,100,959,TRUE,4/11/2021 20:33,R_2WURRa6fz88myZM,,,,,12.96339417,77.58551025,anonymous,EN,Start the survey,Male,31-35,Asian or Asian American,Bachelor's Degree,Strong Democrat,,,,,,,3,4 (always),3,75,88,76,72,Agree,Strongly agree,,,,,,,,,,,,,925853,,,,,,,,,,,FL_30,,,FL_181,,,,
4/11/2021 20:30,4/11/2021 20:33,IP Address,99.45.216.238,100,223,TRUE,4/11/2021 20:33,R_3EQ0KqaR4IcFEhu,,,,,26.24349976,-80.26010132,anonymous,EN,Start the survey,Female,26-30,White,Associate Degree,Lean Democrat,,,,,,,3,3,3,45,90,70,34,Agree,Somewhat agree,,,,,,,Somewhat disagree,Somewhat disagree,Somewhat disagree,,,,614688,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 20:33,4/11/2021 20:34,IP Address,157.46.122.45,100,73,TRUE,4/11/2021 20:34,R_2CH3CAP2vMzqO7B,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,Bachelor's Degree,Republican,56,70,54,76,Agree,Somewhat agree,2,2,3,,,,,,,,,,Somewhat satisfied,Somewhat agree,Average,,,,,,,274726,,,,,,,,,,,,,,,FL_20,RTI,,
4/11/2021 20:31,4/11/2021 20:34,IP Address,216.250.248.238,100,155,TRUE,4/11/2021 20:34,R_1K9iYZs8QDmmfg5,,,,,37.75100708,-97.8219986,anonymous,EN,Start the survey,Male,51+,White,Bachelor's Degree,Democrat,,,,,,,2,3,3,59,83,81,63,Somewhat agree,Somewhat agree,Neither satisfied nor dissatisfied,Somewhat agree,Average,,,,,,,,,,150190,,,,,,,,,,,FL_28,DTI,,,,,,
4/11/2021 20:33,4/11/2021 20:35,IP Address,66.8.195.56,100,113,TRUE,4/11/2021 20:35,R_28S4TzgzoA1wKDP,,,,,19.58929443,-154.9925995,anonymous,EN,Start the survey,Male,41-45,White,"High school graduate, diploma or the equivalent",Lean Democrat,,,,,,,1 (never),1 (never),1 (not at all),0,34,30,0,Strongly agree,Strongly agree,Extremely dissatisfied,Strongly disagree,One of the worst,,,,,,,,,,377805,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 20:33,4/11/2021 20:36,IP Address,157.46.71.163,100,130,TRUE,4/11/2021 20:36,R_3Kr3NURxun82HOl,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,Bachelor's Degree,Independent,39,41,68,56,Somewhat agree,Somewhat agree,2,3,2,,,,,,,,,,,,,,,,,,,462225,FL_39,,,,,,,FL_42,RTG,,,,,,,,,
4/11/2021 20:30,4/11/2021 20:36,IP Address,73.128.189.87,100,351,TRUE,4/11/2021 20:36,R_1JUxJRUFPdePpA6,,,,,38.81550598,-77.12049866,anonymous,EN,Start the survey,Male,18-25,Hispanic or Latino/a,Bachelor's Degree,Independent,63,30,30,50,Strongly agree,Strongly agree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,623926,FL_38,,,,FL_67,,RCV,,,,,,,,,,,
4/11/2021 20:34,4/11/2021 20:36,IP Address,172.107.33.46,100,117,TRUE,4/11/2021 20:36,R_2Ramk1PPaeNPDB2,,,,,37.75100708,-97.8219986,anonymous,EN,Start the survey,Female,26-30,White,Bachelor's Degree,Democrat,,,,,,,2,3,3,31,16,10,29,Agree,Somewhat agree,,,,,,,Somewhat agree,Strongly agree,Somewhat agree,,,,304454,,,,,,,,,,,FL_29,,DCV,,,,,
4/11/2021 20:33,4/11/2021 20:36,IP Address,172.93.201.216,100,177,TRUE,4/11/2021 20:36,R_3GDt4lr1ozJuTZl,,,,,41.88789368,-88.19950104,anonymous,EN,Start the survey,Female,31-35,White,Master's Degree,Democrat,,,,,,,3,3,1 (not at all),91,100,44,63,Agree,Strongly agree,,,,,,,Neither agree nor disagree,Somewhat agree,Strongly agree,,,,177706,,,,,,,,,,,FL_29,,DCV,,,,,
4/11/2021 20:36,4/11/2021 20:37,IP Address,42.106.179.208,100,84,TRUE,4/11/2021 20:37,R_2e41Qbm7KjxGuxz,,,,,9.919006348,78.11950684,anonymous,EN,Start the survey,Female,18-25,Hispanic or Latino/a,Bachelor's Degree,Democrat,,,,,,,2,3,3,36,51,25,50,Agree,Somewhat agree,,,,,,,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,184931,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 20:36,4/11/2021 20:38,IP Address,136.185.72.121,100,74,TRUE,4/11/2021 20:38,R_3j6EZqq7QtgTfRq,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Female,26-30,Asian or Asian American,Bachelor's Degree,Strong Democrat,,,,,,,2,2,3,80,90,75,90,Strongly agree,Agree,,,,,,,Strongly agree,Somewhat agree,Strongly agree,,,,555391,,,,,,,,,,,FL_29,,DCV,,,,,
4/11/2021 20:36,4/11/2021 20:38,IP Address,196.17.66.171,100,101,TRUE,4/11/2021 20:38,R_2DUlaky8wTum96O,,,,,34.05439758,-118.2440033,anonymous,EN,Start the survey,Male,26-30,White,Master's Degree,Democrat,,,,,,,4 (always),2,4,75,88,75,77,Strongly agree,Strongly agree,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,,,,824120,,,,,,,,,,,FL_29,,DCV,,,,,
4/11/2021 20:34,4/11/2021 20:38,IP Address,24.19.238.179,100,268,TRUE,4/11/2021 20:38,R_2AEvHbhqBEnUxzA,,,,,47.37840271,-122.2169952,anonymous,EN,Start the survey,Female,41-45,Black or African American,Doctorate Degree,Independent,,,,,,,1 (never),1 (never),1 (not at all),27,54,62,18,Somewhat agree,Strongly agree,,,,,,,Somewhat agree,Somewhat disagree,Somewhat disagree,,,,163633,FL_38,,,,FL_41,DCV,,,,,,,,,,,,
4/11/2021 20:36,4/11/2021 20:38,IP Address,66.11.191.140,100,126,TRUE,4/11/2021 20:38,R_2YQ7SI8DQ0jZbhp,,,,,43.01289368,-81.23459625,anonymous,EN,Start the survey,Female,26-30,White,Bachelor's Degree,Lean Democrat,,,,,,,1 (never),1 (never),1 (not at all),21,80,81,20,Neither agree nor disagree,Neither agree nor disagree,Extremely dissatisfied,Strongly disagree,One of the worst,,,,,,,,,,441988,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 20:38,4/11/2021 20:39,IP Address,98.33.250.126,100,75,TRUE,4/11/2021 20:39,R_31gFQjHCgnra0d9,,,,,40.51530457,-112.031601,anonymous,EN,Start the survey,Male,41-45,White,Bachelor's Degree,Democrat,,,,,,,1 (never),1 (never),1 (not at all),50,75,80,10,Agree,Agree,,,,,,,,,,,,,167977,,,,,,,,,,,FL_30,,,FL_181,,,,
4/11/2021 20:37,4/11/2021 20:39,IP Address,45.46.2.51,100,150,TRUE,4/11/2021 20:39,R_1r1uZj2nEAWOG7b,,,,,42.63659668,-79.04969788,anonymous,EN,Start the survey,Female,26-30,White,Bachelor's Degree,Lean Republican,40,50,50,40,Agree,Agree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,221353,,,,,,,,,,,,,,,FL_21,,RTV,
4/11/2021 20:32,4/11/2021 20:39,IP Address,50.231.89.153,100,456,TRUE,4/11/2021 20:39,R_2Qy7ER1B4MQR0g9,,,,,33.89830017,-84.58930206,anonymous,EN,Start the survey,Female,51+,White,Bachelor's Degree,Democrat,,,,,,,3,3,3,41,91,88,60,Neither agree nor disagree,Somewhat agree,,,,,,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,,,,625845,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 20:39,4/11/2021 20:39,IP Address,136.185.90.45,100,45,TRUE,4/11/2021 20:39,R_ApqyOHFQbxIwe3v,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,Bachelor's Degree,Republican,96,100,95,98,Agree,Strongly agree,2,3,3,,,,,,,,,,Extremely satisfied,Somewhat agree,Average,,,,,,,313191,,,,,,,,,,,,,,,FL_20,RCI,,
4/11/2021 20:38,4/11/2021 20:39,IP Address,174.60.36.200,100,72,TRUE,4/11/2021 20:39,R_1g0xYXAunNwhMWK,,,,,40.38859558,-75.9285965,anonymous,EN,Start the survey,Female,41-45,White,Master's Degree,Strong Republican,3,96,97,6,Agree,Strongly agree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,,,,802555,,,,,,,,,,,,,,,FL_22,,,RTG
4/11/2021 20:36,4/11/2021 20:40,IP Address,69.12.47.208,100,222,TRUE,4/11/2021 20:40,R_3JkkMU0YG2i7dLH,,,,,33.04879761,-79.78639984,anonymous,EN,Start the survey,Male,51+,White,Master's Degree,Lean Republican,100,100,1,0,Agree,Agree,2,2,1 (not at all),,,,,,,,,,Extremely dissatisfied,Strongly disagree,One of the worst,,,,,,,618273,,,,,,,,,,,,,,,FL_20,RTI,,
4/11/2021 20:36,4/11/2021 20:40,IP Address,216.250.251.133,100,197,TRUE,4/11/2021 20:40,R_qIcS8hbgWdvq39T,,,,,37.75100708,-97.8219986,anonymous,EN,Start the survey,Male,31-35,White,Bachelor's Degree,Democrat,,,,,,,3,2,3,71,97,93,50,Somewhat agree,Neither agree nor disagree,,,,,,,,,,,,,280337,,,,,,,,,,,FL_30,,,FL_181,,,,
4/11/2021 20:39,4/11/2021 20:40,IP Address,171.61.239.145,100,56,TRUE,4/11/2021 20:40,R_2tGo33GJXaVvZVa,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Female,26-30,Black or African American,Master's Degree,Independent,,,,,,,2,2,3,31,43,30,40,Somewhat agree,Somewhat agree,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,,,,601399,FL_38,,,,FL_41,DCV,,,,,,,,,,,,
4/11/2021 20:33,4/11/2021 20:40,IP Address,223.178.68.162,100,422,TRUE,4/11/2021 20:40,R_3sgH63H1yhWqiH2,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Female,18-25,Asian or Asian American,Bachelor's Degree,Republican,65,100,94,77,Agree,Agree,3,3,4,,,,,,,,,,,,,,,,,,,433467,,,,,,,,,,,,,,,FL_22,,,FL_177
4/11/2021 20:23,4/11/2021 20:40,IP Address,67.44.240.41,100,1068,TRUE,4/11/2021 20:40,R_2dyDyzL26ncEg4B,,,,,33.52259827,-86.80329895,anonymous,EN,Start the survey,Female,41-45,White,Associate Degree,Lean Democrat,,,,,,,1 (never),1 (never),1 (not at all),98,100,70,29,Strongly agree,Strongly agree,,,,,,,Strongly agree,Strongly disagree,Strongly disagree,,,,200822,,,,,,,,,,,FL_29,,DCV,,,,,
4/11/2021 20:38,4/11/2021 20:41,IP Address,103.70.199.236,100,149,TRUE,4/11/2021 20:41,R_8IB9bZJ9q7j4z73,,,,,9.962799072,76.29638672,anonymous,EN,Start the survey,Male,31-35,Asian or Asian American,Bachelor's Degree,Democrat,,,,,,,2,3,2,60,95,80,50,Disagree,Neither agree nor disagree,,,,,,,,,,,,,888267,,,,,,,,,,,FL_30,,,FL_181,,,,
4/11/2021 20:37,4/11/2021 20:41,IP Address,74.118.138.27,100,221,TRUE,4/11/2021 20:41,R_pT3bulOIywfeqBj,,,,,37.75100708,-97.8219986,anonymous,EN,Start the survey,Female,31-35,White,Master's Degree,Republican,53,88,91,65,Agree,Somewhat agree,3,4 (always),3,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat agree,Somewhat agree,364345,,,,,,,,,,,,,,,FL_21,,RTV,
4/11/2021 20:40,4/11/2021 20:41,IP Address,63.75.251.46,100,93,TRUE,4/11/2021 20:41,R_8plUkqaMonpONTX,,,,,39.61019897,-75.67469788,anonymous,EN,Start the survey,Female,31-35,White,Bachelor's Degree,Strong Republican,26,98,99,21,Agree,Neither agree nor disagree,3,2,3,,,,,,,,,,,,,,,,Somewhat disagree,Somewhat agree,Neither agree nor disagree,177606,,,,,,,,,,,,,,,FL_21,,RCV,
4/11/2021 20:24,4/11/2021 20:42,IP Address,208.203.212.184,100,1055,TRUE,4/11/2021 20:42,R_3mmM5pBehEqyjTU,,,,,39.98449707,-75.58599854,anonymous,EN,Start the survey,Male,31-35,White,Bachelor's Degree,Democrat,,,,,,,3,3,4,87,96,83,96,Strongly agree,Strongly agree,,,,,,,,,,,,,270268,,,,,,,,,,,FL_30,,,DTG,,,,
4/11/2021 20:41,4/11/2021 20:42,IP Address,157.97.134.92,100,67,TRUE,4/11/2021 20:42,R_3JEGCJ5edHG5F4K,,,,,40.58329773,-74.27700043,anonymous,EN,Start the survey,Male,31-35,White,Bachelor's Degree,Strong Democrat,,,,,,,2,1 (never),2,39,61,43,57,Agree,Agree,Somewhat satisfied,Neither agree nor disagree,One of the worst,,,,,,,,,,996670,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 20:40,4/11/2021 20:42,IP Address,98.25.210.165,100,117,TRUE,4/11/2021 20:42,R_1Mn68YV9DnGhFOV,,,,,34.30499268,-79.87760162,anonymous,EN,Start the survey,Female,31-35,Black or African American,Doctorate Degree,Democrat,,,,,,,1 (never),1 (never),1 (not at all),90,90,100,50,Strongly agree,Somewhat agree,,,,,,,,,,,,,707067,,,,,,,,,,,FL_30,,,FL_181,,,,
4/11/2021 20:38,4/11/2021 20:42,IP Address,216.38.2.209,100,245,TRUE,4/11/2021 20:42,R_3PuBGkMyJxKzLeH,,,,,37.75100708,-97.8219986,anonymous,EN,Start the survey,Female,46-50,White,Master's Degree,Republican,73,33,51,76,Somewhat agree,Agree,3,2,3,,,,,,,,,,,,,,,,,,,907050,,,,,,,,,,,,,,,FL_22,,,RTG
4/11/2021 20:40,4/11/2021 20:42,IP Address,71.45.88.164,100,169,TRUE,4/11/2021 20:42,R_pLhfpHXGvoreMff,,,,,33.63009644,-86.64440155,anonymous,EN,Start the survey,Female,51+,White,Master's Degree,Strong Democrat,,,,,,,1 (never),1 (never),1 (not at all),100,100,90,1,Somewhat agree,Strongly disagree,Extremely dissatisfied,Strongly disagree,One of the worst,,,,,,,,,,406996,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 20:42,4/11/2021 20:43,IP Address,174.83.144.172,100,82,TRUE,4/11/2021 20:43,R_1InPVwJUSRsK4kz,,,,,39.02070618,-119.7276993,anonymous,EN,Start the survey,Female,26-30,White,Associate Degree,Republican,73,85,98,1,Agree,Strongly disagree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Neither agree nor disagree,432784,,,,,,,,,,,,,,,FL_21,,RCV,
4/11/2021 20:42,4/11/2021 20:43,IP Address,104.231.97.46,100,78,TRUE,4/11/2021 20:43,R_1IzvXAeubfSUWAb,,,,,41.6867981,-81.33989716,anonymous,EN,Start the survey,Male,31-35,White,Bachelor's Degree,Strong Democrat,,,,,,,1 (never),1 (never),3,0,95,70,0,Strongly agree,Strongly agree,Extremely dissatisfied,Strongly disagree,One of the worst,,,,,,,,,,243204,,,,,,,,,,,FL_28,DTI,,,,,,
4/11/2021 20:38,4/11/2021 20:44,IP Address,177.98.168.228,100,310,TRUE,4/11/2021 20:44,R_1IoWOpLCYLkfQCd,,,,,-15.59700012,-56.09580231,anonymous,EN,Start the survey,Male,31-35,White,Bachelor's Degree,Independent,,,,,,,1 (never),1 (never),1 (not at all),96,10,8,60,Neither agree nor disagree,Somewhat disagree,Extremely satisfied,Strongly agree,One of the best,,,,,,,,,,398175,FL_37,FL_40,DTI,,,,,,,,,,,,,,,
4/11/2021 20:41,4/11/2021 20:44,IP Address,207.47.175.150,100,133,TRUE,4/11/2021 20:44,R_3lQ5QgdxnidsuFe,,,,,52.15699768,-106.5614014,anonymous,EN,Start the survey,Female,31-35,White,Bachelor's Degree,Strong Democrat,,,,,,,2,1 (never),2,1,2,5,1,Agree,Somewhat agree,Extremely dissatisfied,Strongly disagree,One of the worst,,,,,,,,,,500950,,,,,,,,,,,FL_28,DTI,,,,,,
4/11/2021 20:39,4/11/2021 20:44,IP Address,63.75.249.3,100,282,TRUE,4/11/2021 20:44,R_3Ic3Qq0hnNRYcOK,,,,,39.61019897,-75.67469788,anonymous,EN,Start the survey,Male,31-35,White,Bachelor's Degree,Republican,56,68,63,51,Somewhat disagree,Neither agree nor disagree,2,3,4,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,753429,,,,,,,,,,,,,,,FL_21,,RTV,
4/11/2021 20:21,4/11/2021 20:44,IP Address,71.104.12.127,100,1363,TRUE,4/11/2021 20:44,R_0f95Y6iesetTSOB,,,,,40.7467041,-74.05740356,anonymous,EN,Start the survey,Female,26-30,Hispanic or Latino/a,"Some college credit, no degree",Democrat,,,,,,,1 (never),1 (never),1 (not at all),49,49,49,50,Strongly agree,Neither agree nor disagree,,,,,,,,,,,,,547961,,,,,,,,,,,FL_30,,,DTG,,,,
4/11/2021 20:43,4/11/2021 20:44,IP Address,223.184.58.93,100,104,TRUE,4/11/2021 20:44,R_1OlwzjB2K5mq1If,,,,,20.00630188,77.00601196,anonymous,EN,Start the survey,Female,26-30,Asian or Asian American,Bachelor's Degree,Strong Democrat,,,,,,,1 (never),2,3,74,100,92,100,Agree,Strongly agree,Somewhat satisfied,Strongly agree,Average,,,,,,,,,,189704,,,,,,,,,,,FL_28,DTI,,,,,,
4/11/2021 20:37,4/11/2021 20:45,IP Address,189.73.150.83,100,477,TRUE,4/11/2021 20:45,R_2scFv53KhtxJJEQ,,,,,-28.28579712,-52.4477005,anonymous,EN,Start the survey,Non-binary / third gender,26-30,White,"Some college credit, no degree",Independent,100,90,10,100,Neither agree nor disagree,Neither agree nor disagree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Strongly agree,399208,FL_38,,,,FL_67,,RCV,,,,,,,,,,,
4/11/2021 20:42,4/11/2021 20:45,IP Address,102.68.141.110,100,189,TRUE,4/11/2021 20:45,R_OjofoDrnBx3KmIh,,,,,-1.284103394,36.81550598,anonymous,EN,Start the survey,Male,31-35,Black or African American,Associate Degree,Strong Democrat,,,,,,,1 (never),1 (never),1 (not at all),90,100,100,0,Strongly agree,Strongly agree,,,,,,,,,,,,,492398,,,,,,,,,,,FL_30,,,DTG,,,,
4/11/2021 20:44,4/11/2021 20:45,IP Address,172.58.103.37,100,62,TRUE,4/11/2021 20:45,R_2QJU3jvZaXmSUwO,,,,,29.86140442,-95.34120178,anonymous,EN,Start the survey,Male,18-25,"White,Hispanic or Latino/a","Some college credit, no degree",Independent,,,,,,,1 (never),1 (never),1 (not at all),50,50,50,50,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,,,,669620,FL_39,,,,,,,FL_81,,FL_190,,,,,,,,
4/11/2021 20:42,4/11/2021 20:45,IP Address,64.137.151.13,100,190,TRUE,4/11/2021 20:45,R_3oSbpWDsanAz4Mu,,,,,43.64259338,-79.40019989,anonymous,EN,Start the survey,Male,36-40,Asian or Asian American,Bachelor's Degree,Lean Democrat,,,,,,,1 (never),1 (never),1 (not at all),100,100,60,50,Somewhat agree,Somewhat disagree,,,,,,,Somewhat agree,Somewhat disagree,Somewhat disagree,,,,220339,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 20:42,4/11/2021 20:46,IP Address,73.138.208.150,100,239,TRUE,4/11/2021 20:46,R_2Ys2ornNHDaKclQ,,,,,25.9822998,-80.14050293,anonymous,EN,Start the survey,Male,51+,White,"Some college credit, no degree",Democrat,,,,,,,1 (never),1 (never),1 (not at all),25,100,100,10,Strongly agree,Strongly disagree,,,,,,,Strongly disagree,Strongly agree,Strongly agree,,,,143172,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 20:45,4/11/2021 20:46,IP Address,122.178.202.115,100,61,TRUE,4/11/2021 20:46,R_2ZJtJMcFLDpJJyT,,,,,11.01019287,76.97009277,anonymous,EN,Start the survey,Male,36-40,Asian or Asian American,Bachelor's Degree,Independent,,,,,,,2,3,2,90,94,53,41,Agree,Agree,Somewhat satisfied,Neither agree nor disagree,Below average,,,,,,,,,,632856,FL_37,FL_40,DCI,,,,,,,,,,,,,,,
4/11/2021 20:20,4/11/2021 20:47,IP Address,122.178.207.227,100,1575,TRUE,4/11/2021 20:47,R_2QnZ4qkS8foKRs4,,,,,12.96339417,77.58551025,anonymous,EN,Start the survey,Female,31-35,Asian or Asian American,Bachelor's Degree,Republican,75,81,81,90,Agree,Strongly agree,3,3,3,,,,,,,,,,,,,,,,,,,172608,,,,,,,,,,,,,,,FL_22,,,FL_177
